FIPS code ,area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,Average hourly pay ,lq_disclosure_code,lq_annual_avg_estabs_count,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay
05107,5107,5,111,75,0,2009,A,,"Phillips County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,73,278,5619889,3192461,161059,389,20228,9.6923814087,,16.06,10.52,14.52,11.89,15.09,1.38,1.38
05111,5111,5,111,75,0,2009,A,,"Poinsett County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,30,161,5518000,1905624,71511,659,34273,16.4221370388,,12.36,7.37,16.43,8.51,8.43,2.23,2.23
05113,5113,5,111,75,0,2009,A,N,"Polk County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.37,0,0,0,0,0,0
05115,5115,5,111,75,0,2009,A,N,"Pope County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.12,0,0,0,0,0,0
05117,5117,5,111,75,0,2009,A,,"Prairie County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,40,1223826,458464,16477,596,30983,14.8457115477,,9.34,6.73,14.22,7.17,6.27,2.14,2.14
05119,5119,5,111,75,0,2009,A,,"Pulaski County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,15,46,1347213,598494,33458,568,29555,14.1614758026,,0.21,0.05,0.06,0.06,0.1,1.27,1.27
05121,5121,5,111,75,0,2009,A,,"Randolph County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,15,66,1191681,662598,45790,346,17988,8.619070436,,7.37,3.27,4.57,3.21,5.09,1.39,1.39
05123,5123,5,111,75,0,2009,A,,"St. Francis County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,17,92,1642320,797819,43505,344,17867,8.5610924772,,4.38,2.7,2.97,2.3,3.04,1.1,1.1
05125,5125,5,111,75,0,2009,A,N,"Saline County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.23,0,0,0,0,0,0
05127,5127,5,111,75,0,2009,A,N,"Scott County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,1.02,0,0,0,0,0,0
05131,5131,5,111,75,0,2009,A,,"Sebastian County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,29,725824,302647,9097,488,25393,12.1672256828,,0.16,0.1,0.14,0.09,0.08,1.34,1.34
05135,5135,5,111,75,0,2009,A,N,"Sharp County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.47,0,0,0,0,0,0
05137,5137,5,111,75,0,2009,A,,"Stone County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,14,115419,103669,1849,154,8006,3.836128414,,2.04,1.21,0.79,1.06,0.52,0.64,0.64
05143,5143,5,111,75,0,2009,A,N,"Washington County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,0,0,0,0,0,0,0,N,0.23,0,0,0,0,0,0
05145,5145,5,111,75,0,2009,A,,"White County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,57,1137624,634979,16511,385,20017,9.5912793483,,0.8,0.55,0.61,0.54,0.4,1.11,1.11
05147,5147,5,111,75,0,2009,A,,"Woodruff County, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,14,79,1874289,888071,48717,459,23851,11.4283660757,,12.2,10.36,16.4,10.57,12.62,1.59,1.59
05999,5999,5,111,75,0,2009,A,N,"Unknown Or Undefined, Arkansas",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,0,N,0.13,0,0,0,0,0,0
06000,6000,3,111,55,0,2009,A,N,California -- Statewide,Local Government,Crop production,"State, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.67,0,0,0,0,0,0
06000,6000,5,111,55,0,2009,A,,California -- Statewide,Private,Crop production,"State, NAICS 3-digit -- by ownership sector",All establishment sizes,10287,170041,4452148639,1664751675,85743969,504,26183,12.5457594633,,1.63,2.81,2.65,3.17,2.9,0.94,0.94
06001,6001,5,111,75,0,2009,A,,"Alameda County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,33,510,15618717,4162523,139461,589,30635,14.6789650216,,0.13,0.19,0.19,0.18,0.1,0.96,0.96
06005,6005,5,111,75,0,2009,A,,"Amador County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,19,124,2382087,1075421,57797,370,19236,9.217057978,,3.7,2.4,2.31,3.84,3.55,0.96,0.96
06007,6007,5,111,75,0,2009,A,,"Butte County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,313,1860,51773626,17753981,950998,535,27834,13.336847149,,8.46,6.29,9.22,8.36,7.73,1.46,1.47
06009,6009,5,111,75,0,2009,A,,"Calaveras County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,23,483742,195435,9508,403,20956,10.0412074748,,1.12,0.71,0.83,0.87,0.74,1.16,1.16
06011,6011,5,111,75,0,2009,A,,"Colusa County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,225,1419,42506826,15175415,867217,576,29954,14.3526593196,,59.2,42.49,70.28,47.54,38.34,1.65,1.65
06013,6013,5,111,75,0,2009,A,,"Contra Costa County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,56,441,11713963,5619191,328320,511,26557,12.7249640632,,0.4,0.33,0.29,0.46,0.51,0.88,0.88
06015,6015,5,111,75,0,2009,A,,"Del Norte County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,162,3773140,1689965,95527,447,23243,11.1370388117,,1.18,4.7,6.09,9.34,8.78,1.29,1.29
06017,6017,5,111,75,0,2009,A,,"El Dorado County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,50,253,3804397,2091636,94032,289,15047,7.2098706277,,2.11,1.27,0.87,1.32,1.02,0.69,0.69
06019,6019,5,111,75,0,2009,A,,"Fresno County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1346,16361,371563835,152131894,8762004,437,22711,10.8821274557,,9.48,11.84,13.68,13.74,13.06,1.15,1.16
06021,6021,5,111,75,0,2009,A,,"Glenn County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,155,813,22865607,7597279,392643,541,28111,13.4695735506,,28.67,24.92,39.41,29.25,24.25,1.58,1.58
06023,6023,5,111,75,0,2009,A,N,"Humboldt County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,15,0,0,0,0,0,0,0,N,0.61,0,0,0,0,0,0
06025,6025,5,111,75,0,2009,A,,"Imperial County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,163,3474,93011623,29833807,1745308,515,26775,12.8294202204,,4.9,14.7,21.31,18.01,16.92,1.45,1.45
06027,6027,5,111,75,0,2009,A,,"Inyo County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,15,369165,116636,5218,463,24076,11.5361763297,,1.11,0.48,0.63,0.56,0.51,1.26,1.26
06029,6029,5,111,75,0,2009,A,,"Kern County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,383,15712,452607506,153764932,8458511,554,28806,13.8025874461,,4.56,14.19,18.92,16.87,15.3,1.33,1.33
06031,6031,5,111,75,0,2009,A,,"Kings County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,168,1952,61172168,17601761,1016454,603,31340,15.0167704839,,10.07,11.43,18.75,14.77,13.81,1.64,1.64
06033,6033,5,111,75,0,2009,A,,"Lake County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,60,618,13542961,5872056,310574,422,21926,10.5059894586,,4.46,10.24,12.6,12.42,10.7,1.23,1.23
06035,6035,5,111,75,0,2009,A,,"Lassen County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,17,358,13178812,6848000,305511,707,36778,17.6224245328,,4.28,8.28,14.85,39.69,31.21,1.79,1.79
06037,6037,5,111,75,0,2009,A,,"Los Angeles County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,209,4799,124378376,44418607,1822278,498,25916,12.4178246287,,0.11,0.3,0.28,0.31,0.23,0.93,0.94
06039,6039,5,111,75,0,2009,A,,"Madera County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,291,3106,70061313,30869833,1644505,434,22555,10.8073790129,,16.26,16.82,20.25,20.83,17.36,1.2,1.2
06041,6041,5,111,75,0,2009,A,,"Marin County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,36,142,4167495,1355235,52815,564,29314,14.0459990417,,0.66,0.34,0.33,0.36,0.26,0.98,0.98
06045,6045,5,111,75,0,2009,A,,"Mendocino County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,141,1100,20554847,9849644,462435,359,18693,8.9568758984,,7.14,8.9,9.35,10.44,8.79,1.05,1.05
06047,6047,5,111,75,0,2009,A,,"Merced County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,387,4037,106835508,41828223,2447033,509,26462,12.6794441782,,13.33,14.2,20.32,18.77,17.87,1.43,1.43
06049,6049,5,111,75,0,2009,A,,"Modoc County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,30,167,4444774,1381599,79413,511,26562,12.7273598467,,15.24,14.74,22.95,19.54,17.4,1.55,1.55
06051,6051,5,111,75,0,2009,A,N,"Mono County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,0,N,1.04,0,0,0,0,0,0
06053,6053,5,111,75,0,2009,A,,"Monterey County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,342,16611,500348700,169096030,9478360,579,30121,14.4326784859,,5.76,24.38,33.8,28.06,24.96,1.39,1.39
06055,6055,5,111,75,0,2009,A,,"Napa County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,190,2770,90223123,26678752,1093766,626,32567,15.6046957355,,7.83,10.32,13.79,11.34,8.25,1.33,1.34
06057,6057,5,111,75,0,2009,A,,"Nevada County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,30,405720,176623,7104,257,13375,6.4087206517,,0.46,0.26,0.17,0.19,0.13,0.64,0.64
06059,6059,5,111,75,0,2009,A,,"Orange County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,78,2816,74014117,26699368,949591,505,26285,12.5946334451,,0.17,0.5,0.47,0.49,0.32,0.95,0.95
06061,6061,5,111,75,0,2009,A,,"Placer County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,39,243,6247139,1511375,62389,495,25735,12.3310972688,,0.77,0.47,0.5,0.34,0.25,1.07,1.07
06063,6063,5,111,75,0,2009,A,,"Plumas County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,11,285159,88715,3810,514,26734,12.8097747964,,0.89,0.43,0.59,0.5,0.33,1.4,1.4
06065,6065,5,111,75,0,2009,A,,"Riverside County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,221,5332,133949840,51608337,2780676,483,25120,12.036415908,,1,2.28,2.8,2.72,2.61,1.22,1.22
06067,6067,5,111,75,0,2009,A,,"Sacramento County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,130,1641,37364072,16960309,922291,438,22775,10.9127934835,,0.52,0.66,0.56,1.04,1,0.84,0.84
06069,6069,5,111,75,0,2009,A,,"San Benito County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,65,793,24376902,6900448,331073,591,30737,14.7278390034,,9.53,13.22,19.95,12.5,9.31,1.51,1.51
06071,6071,5,111,75,0,2009,A,,"San Bernardino County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,78,798,17657084,6658808,204240,425,22117,10.5975083852,,0.34,0.32,0.33,0.33,0.19,1.04,1.04
06073,6073,3,111,75,0,2009,A,N,"San Diego County, California",Local Government,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,9.31,0,0,0,0,0,0
06073,6073,5,111,75,0,2009,A,,"San Diego County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,449,7064,195357196,63824039,2193133,532,27657,13.2520364159,,0.98,1.37,1.43,1.5,0.94,1.04,1.04
06075,6075,5,111,75,0,2009,A,,"San Francisco County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,18,155,5681875,1638046,67360,705,36638,17.555342597,,0.07,0.07,0.06,0.08,0.06,0.92,0.92
06077,6077,5,111,75,0,2009,A,,"San Joaquin County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,711,6445,169638845,65072000,3614933,506,26323,12.6128413991,,8.62,7.47,9.28,9.18,8.4,1.24,1.24
06079,6079,5,111,75,0,2009,A,,"San Luis Obispo County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,204,1750,48590729,15565626,651913,534,27773,13.3076185913,,4.52,4.25,5.62,4.8,3.86,1.32,1.32
06081,6081,5,111,75,0,2009,A,,"San Mateo County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,65,1535,46406436,12683762,407699,581,30237,14.4882606612,,0.58,1.15,0.84,1,0.57,0.73,0.73
06083,6083,5,111,75,0,2009,A,,"Santa Barbara County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,358,11318,262477190,98894165,4645356,446,23191,11.1121226641,,5.35,15.29,15.19,16.71,14.87,0.99,0.99
06085,6085,5,111,75,0,2009,A,,"Santa Clara County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,151,2449,74706739,20622084,869707,587,30506,14.6171538093,,0.53,0.7,0.49,0.64,0.46,0.7,0.7
06087,6087,5,111,75,0,2009,A,,"Santa Cruz County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,228,8766,203624628,99102563,5651598,447,23230,11.1308097748,,5.39,22.75,23.96,30.15,29.83,1.05,1.05
06089,6089,5,111,75,0,2009,A,,"Shasta County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,17,296,10850499,5896082,362183,706,36719,17.5941542885,,0.53,1.17,2.21,3.04,3.15,1.89,1.9
06091,6091,5,111,75,0,2009,A,N,"Sierra County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,1.5,0,0,0,0,0,0
06093,6093,5,111,75,0,2009,A,,"Siskiyou County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,50,435,12548918,4601908,256137,554,28832,13.8150455199,,6.1,7.84,13.42,12.3,11.3,1.71,1.71
06095,6095,5,111,75,0,2009,A,,"Solano County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,97,1032,29951464,10089026,497237,558,29027,13.9084810733,,2.07,2.06,2.34,2.65,2.33,1.14,1.14
06097,6097,5,111,75,0,2009,A,,"Sonoma County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,358,3378,90751303,30318214,1077136,517,26865,12.872544322,,4.11,4.62,5.32,4.9,3.15,1.15,1.15
06099,6099,5,111,75,0,2009,A,,"Stanislaus County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,506,4572,120055452,43743715,2398574,505,26261,12.5831336847,,7.28,6.82,8.59,7.74,7.13,1.26,1.26
06101,6101,5,111,75,0,2009,A,,"Sutter County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,396,2104,49339802,20712198,1184508,451,23453,11.2376617154,,28.22,18.87,23.65,22.11,20.28,1.25,1.25
06103,6103,5,111,75,0,2009,A,,"Tehama County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,103,867,20724394,8280614,439674,460,23908,11.4556780067,,11.65,13.16,17.54,16.33,14.04,1.33,1.33
06105,6105,5,111,75,0,2009,A,N,"Trinity County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.98,0,0,0,0,0,0
06107,6107,5,111,75,0,2009,A,,"Tulare County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,561,8923,198042707,85847489,4696314,427,22195,10.6348826066,,12.61,14.96,19.15,16.69,14.62,1.28,1.28
06109,6109,5,111,75,0,2009,A,N,"Tuolumne County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.25,0,0,0,0,0,0
06111,6111,5,111,75,0,2009,A,,"Ventura County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,428,16996,416093895,179500255,8689515,471,24482,11.7307139435,,3.87,13.75,13.26,16.17,13.61,0.96,0.96
06113,6113,5,111,75,0,2009,A,,"Yolo County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,212,2257,85063372,24908869,1380440,725,37691,18.0598945855,,7.61,5.61,8.97,9.24,8.86,1.6,1.6
06115,6115,5,111,75,0,2009,A,,"Yuba County, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,88,657,19954715,9704038,569588,584,30380,14.5567800671,,11.22,9.91,13.39,26.87,25.54,1.35,1.35
06999,6999,5,111,75,0,2009,A,,"Unknown Or Undefined, California",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,15,115,4072877,1556883,63746,684,35545,17.0316243412,,0.06,0.1,0.09,0.1,0.07,0.86,0.86
08000,8000,3,111,55,0,2009,A,N,Colorado -- Statewide,Local Government,Crop production,"State, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,5.14,0,0,0,0,0,0
08000,8000,5,111,55,0,2009,A,,Colorado -- Statewide,Private,Crop production,"State, NAICS 3-digit -- by ownership sector",All establishment sizes,531,5741,159065666,72902801,1063444,533,27707,13.2759942501,,0.64,0.63,0.69,0.63,0.43,1.1,1.1
08001,8001,5,111,75,0,2009,A,,"Adams County, Colorado",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,37,730,21852462,9169608,118172,576,29938,14.3449928126,,0.86,1.18,1.57,1.19,0.64,1.34,1.33
08003,8003,5,111,75,0,2009,A,,"Alamosa County, Colorado",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,21,427,11473146,5077396,54770,516,26853,12.8667944418,,7.71,13.41,21.29,13.44,7.88,1.58,1.59
08005,8005,5,111,75,0,2009,A,,"Arapahoe County, Colorado",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,51,1787658,731008,5589,674,35052,16.7954000958,,0.13,0.05,0.06,0.05,0.02,1.21,1.21
08007,8007,5,111,75,0,2009,A,N,"Archuleta County, Colorado",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.75,0,0,0,0,0,0
